employee_id,gender,height,waist,salary,dob,death
9643838,f,1.65,1.14,66293.00,1982-12-08,2006-12-22
8810838,f,1.68,1.08,56294.00,1974-10-13,1997-08-09
6664915,m,1.72,1.08,88529.00,1970-01-18,1997-12-30
3278176,m,1.83,1.04,67219.00,1947-05-02,1972-10-04
1651247,f,1.64,1.04,50945.00,1952-12-01,1975-01-02
5427280,m,1.83,1.06,50507.00,1945-01-17,1974-08-01
4500820,m,1.91,1.51,53770.00,1969-05-26,1989-07-22
4321658,m,1.75,0.97,78356.00,1983-03-08,2022-05-07
5584058,f,1.61,1.56,48622.00,1960-09-27,1981-07-12
7081549,f,1.70,1.38,77951.00,1976-11-02,2012-07-04
9498606,f,1.58,1.21,100651.00,1969-08-07,1997-09-07
0715960,f,1.60,1.31,85813.00,1971-10-18,2002-03-02
9614552,f,1.73,1.51,84103.00,1955-01-20,1987-03-18
7029126,f,1.56,1.03,48941.00,1979-04-27,2001-08-30
3148985,f,1.64,1.34,51843.00,1949-04-04,1969-10-24
5430551,f,1.65,1.58,66028.00,1979-10-17,1999-02-01
4970119,m,1.72,1.52,63984.00,1947-07-06,1961-06-05
0652933,f,1.83,1.39,2793.00,1982-02-23,2007-07-01
8986325,f,1.64,0.97,90210.00,1969-08-14,2007-08-29
6329387,f,1.63,1.47,83276.00,1979-05-28,2012-07-08
5382957,m,1.89,1.44,50771.00,1965-03-30,1987-03-01
3134372,m,1.80,0.87,53851.00,1971-03-31,1998-08-01
9011291,f,1.75,0.90,79298.00,1948-09-16,1986-08-22
3796255,f,1.57,0.94,63338.00,1966-08-01,1997-01-08
2345701,m,1.74,0.88,46941.00,1948-06-25,1974-09-29
2840525,m,1.91,1.19,47651.00,1977-05-12,1999-06-28
3089288,f,1.84,1.27,76171.00,1960-09-03,1995-04-06
0438359,f,1.57,0.95,47745.00,1957-03-21,1985-06-06
1159388,f,1.62,1.12,22421.00,1961-03-18,1978-04-24
7733416,m,1.74,1.12,70129.00,1948-09-29,1976-08-25
9705390,f,1.58,1.01,60293.00,1975-08-10,2000-09-09
9573509,m,1.76,1.00,65418.00,1984-06-06,2005-05-07
3690707,m,1.79,1.21,99807.00,1983-04-08,2018-10-21
3769846,f,1.70,1.33,30573.00,1955-03-26,1978-11-23
2735369,m,1.85,1.35,64412.00,1973-10-29,1994-10-31
4236474,m,1.82,1.05,61311.00,1979-08-22,2008-04-21
5087943,f,1.67,1.07,40344.00,1958-12-02,1988-01-13
2435777,f,1.69,1.32,90008.00,1950-08-12,1983-03-22
3365413,m,1.93,1.36,58022.00,1983-10-25,2007-05-23
4722360,f,1.62,1.00,64615.00,1968-02-14,1992-11-17
4368475,f,1.64,1.63,35495.00,1981-06-20,1997-02-03
7208534,f,1.73,1.34,41611.00,1950-07-24,1970-09-21
0253276,m,1.68,1.01,64392.00,1956-05-03,1984-10-11
7099740,f,1.61,1.22,63227.00,1956-10-05,1972-03-16
4544746,m,1.95,1.30,85850.00,1963-09-04,1999-09-28
7795063,m,1.81,1.20,46614.00,1963-01-04,1989-01-05
5371060,f,1.59,0.91,72001.00,1953-05-12,1985-12-21
5465869,f,1.59,1.01,76602.00,1982-01-02,2011-09-15
2721919,f,1.81,1.23,104608.00,1966-12-05,1996-05-25
4152106,f,1.73,1.08,25691.00,1975-08-09,1994-07-28
6143303,f,1.61,1.23,77876.00,1963-08-01,1998-03-30
7942360,m,1.78,1.76,55148.00,1967-03-28,1987-11-14
1045570,m,1.80,1.33,49091.00,1981-02-06,2006-06-27
3303833,m,1.94,1.63,56207.00,1959-06-13,1978-06-23
3190315,f,1.50,1.15,57074.00,1984-02-08,2006-05-01
2448108,f,1.62,1.33,60291.00,1973-04-18,1997-01-12
9332019,f,1.56,1.27,21625.00,1976-12-27,1998-04-01
9753971,m,1.71,1.20,88168.00,1983-01-29,2017-08-18
4600689,m,1.96,1.25,43034.00,1955-10-05,1982-02-25
1742849,m,1.86,1.17,83570.00,1980-06-29,2016-08-27
7560362,f,1.62,1.06,50477.00,1959-09-21,1985-01-05
9962540,m,1.72,1.12,72582.00,1949-03-03,1971-09-24
7389500,f,1.58,0.75,42463.00,1965-11-19,1996-01-17
4814907,f,1.65,1.26,71716.00,1958-01-08,1984-05-11
4536313,f,1.56,0.77,68518.00,1949-07-11,1979-10-09
1215191,M,1.75,1.10,40276.00,1947-06-12,1973-02-11
4919030,m,1.62,1.33,73223.00,1970-02-01,1986-03-29
1208925,f,1.52,1.08,78243.00,1962-06-06,1994-10-18
6139032,f,1.58,0.71,69631.00,1965-04-06,1999-12-09
1787819,m,1.77,1.20,30566.00,1983-09-07,2007-05-24
6172615,m,1.79,1.55,98241.00,1967-04-24,1995-07-13
8704593,f,1.58,1.30,94376.00,1964-12-09,2000-01-17
3020794,m,1.74,1.25,39523.00,1963-05-09,1985-04-03
8726687,m,1.81,1.06,57867.00,1979-03-05,2006-11-28
1694425,m,1.83,1.09,63322.00,1979-01-28,2005-09-19
1478797,m,1.75,1.48,59192.00,1975-06-13,1995-10-24
4360440,m,1.98,1.43,,1983-08-03,2010-02-22
2960003,m,1.88,1.14,41051.00,1946-11-14,1972-09-15
0217493,m,1.81,1.12,60835.00,1968-08-31,1996-04-04
9929368,m,1.77,1.11,36954.00,1976-05-05,2006-10-27
3217980,m,1.75,1.60,52702.00,1968-03-02,1988-02-05
5219862,f,1.65,1.27,78635.00,1961-06-05,1995-09-30
1162304,f,1.65,1.31,63800.00,1975-03-05,1995-11-08
2099325,f,1.64,1.06,47445.00,1979-12-31,2004-04-19
3397143,m,1.83,0.97,38625.00,1960-03-28,1987-10-05
7397309,f,1.58,1.09,64455.00,1964-11-28,1989-05-04
8560892,m,1.85,1.61,65253.00,1965-02-21,1988-07-11
0597695,m,1.79,1.31,62735.00,1951-01-14,1980-08-06
4983781,f,1.57,0.87,106385.00,1961-04-24,2000-07-27
1829737,m,1.63,0.87,53006.00,1983-04-19,2015-09-23
7225798,,1.54,1.30,68702.00,1968-02-28,1988-09-13
6081246,f,1.50,1.10,42513.00,1945-06-18,1968-04-03
1651909,m,1.83,1.44,72479.00,1981-11-15,2007-07-06
5009141,f,1.69,1.00,42588.00,1950-12-20,1978-05-31
4469492,f,1.57,1.34,91165.00,1945-02-16,1973-08-03
3330803,m,1.84,1.52,68625.00,1978-05-25,1992-11-25
3512056,f,1.59,1.29,40442.00,1970-10-12,1990-08-13
9361482,f,1.59,1.34,83340.00,1969-06-23,2001-12-13
2391392,m,1.77,1.14,79875.00,1958-03-06,1992-04-11
9353015,f,1.65,1.21,58121.00,1945-07-16,1964-01-31
6919694,f,1.53,1.04,52853.00,1948-07-25,1972-07-20
8822305,m,1.81,1.42,67997.00,1958-07-22,1980-06-17
6553157,m,1.76,1.39,49049.00,1956-02-12,1976-07-18
2421976,f,1.56,0.94,70966.00,1975-04-22,2002-11-15
7278532,f,1.58,1.21,,1945-09-13,1971-10-12
6446891,f,1.63,1.07,87135.00,1945-02-05,1978-10-14
0847364,f,1.64,0.97,94332.00,1952-09-14,1987-04-23
7623322,f,1.68,1.31,68927.00,1953-07-25,1976-02-24
2944374,f,1.65,1.13,99448.00,1964-07-20,1999-11-30
3681691,f,1.55,1.29,72532.00,1964-04-22,1985-01-28
9843404,m,1.74,0.83,13113.00,1949-05-25,1975-11-11
7614131,m,1.74,1.44,37399.00,1982-04-18,2001-07-17
5686297,m,1.70,1.09,81411.00,1947-10-05,1984-08-09
0762608,f,1.71,1.33,52216.00,1974-01-17,1995-03-13
4481313,m,1.75,1.30,53473.00,1964-06-29,1986-07-23
8581898,f,1.57,1.13,63497.00,1972-01-16,1995-10-07
5020245,f,1.54,0.65,70687.00,1954-05-24,1985-10-05
5167149,f,1.66,1.16,58277.00,1953-05-17,1974-03-28
4121496,f,1.59,1.17,58727.00,1964-10-15,1984-04-22
7462204,f,1.57,1.10,60340.00,1955-05-29,1975-10-07
3099810,f,1.75,1.01,61023.00,1950-09-15,1973-08-23
9265291,f,1.70,1.19,59851.00,1984-04-10,2010-01-16
4186529,f,1.64,1.21,81452.00,1959-08-03,1992-02-17
8534150,m,1.72,1.16,85764.00,1955-07-31,1987-06-09
8720269,f,1.55,1.34,72532.00,1973-08-04,1998-06-30
7373111,m,1.70,1.18,38394.00,1957-06-23,1984-02-15
7537075,f,1.58,1.36,27953.00,1957-09-29,1980-01-07
1404622,f,1.49,0.94,83476.00,1971-11-18,2007-06-14
3758806,f,1.57,1.08,40022.00,1958-09-02,1979-05-15
9047837,m,1.79,1.52,26755.00,1958-09-12,1980-05-26
9641232,f,1.66,1.19,105013.00,1982-04-20,2017-09-26
4171539,m,1.81,1.36,31550.00,1953-08-15,1974-08-31
0072547,f,1.69,1.05,57350.00,1953-05-25,1980-08-05
4645408,f,1.75,1.04,65840.00,1960-10-26,1985-06-10
2804337,m,1.62,1.28,26917.00,1958-12-19,1983-12-29
5364017,f,1.59,0.82,71986.00,1977-02-18,2007-04-22
4080718,f,1.66,1.08,49347.00,1963-03-04,1990-09-09
1162041,f,1.56,1.71,51781.00,1978-09-17,2000-01-31
1399392,f,1.68,1.03,65588.00,1970-07-25,1995-01-27
4006403,m,1.86,1.51,76253.00,1956-06-26,1989-09-12
0356004,m,1.76,1.08,85211.00,1957-05-09,1991-10-29
6633935,f,1.54,1.05,57139.00,1965-12-16,1992-07-22
8394500,f,1.75,0.96,44216.00,1967-05-17,1992-03-29
4994654,m,1.81,1.38,57901.00,1960-09-05,1980-09-13
3225853,f,1.62,1.02,38474.00,1949-10-29,1971-09-17
9976251,m,1.72,1.02,61557.00,1954-08-10,1980-11-17
2449602,m,1.91,1.44,63693.00,1978-08-22,2001-11-16
1359324,m,1.77,1.36,50520.00,1963-12-13,1987-10-13
0551885,f,1.60,1.04,38893.00,1963-07-26,1989-01-11
2408472,f,1.71,0.92,46300.00,1951-11-18,1981-04-07
2401671,m,1.78,1.53,72539.00,1980-09-15,2000-01-31
6756699,f,1.70,1.08,56501.00,1983-01-19,2005-09-09
6701458,m,1.76,1.21,62797.00,1984-10-12,2006-05-11
5921985,female,1.62,1.83,36965.00,1977-04-06,1999-03-14
4862498,m,1.96,1.64,61379.00,1981-05-17,2000-02-13
8557404,m,1.68,1.05,68348.00,1961-12-25,1985-01-18
2540908,f,1.66,1.40,41902.00,1953-05-30,1977-12-19
9975524,m,1.71,1.39,80334.00,1945-04-11,1976-01-01
7862391,m,1.84,1.24,43981.00,1966-12-13,1995-11-11
1705653,f,1.59,1.12,90196.00,1947-02-09,1983-12-10
6817748,f,1.67,1.54,75501.00,1960-07-16,1988-05-30
2161100,m,1.89,1.49,71519.00,1965-11-15,1987-09-21
9781759,m,1.82,1.00,80661.00,1964-11-27,1997-03-07
0427538,m,1.83,1.40,56303.00,1946-01-20,1966-07-03
3852676,f,1.75,1.42,92801.00,1956-09-15,1986-12-24
3190052,f,1.50,0.94,48800.00,1972-08-08,1995-11-17
2771995,f,1.48,1.33,43850.00,1984-12-21,2005-07-18
0360586,m,1.87,1.25,61075.00,1959-12-31,1987-09-23
7515473,f,1.64,1.18,38595.00,1967-07-26,1990-04-06
5290788,f,1.59,0.75,67726.00,1978-08-26,2009-06-27
3190651,f,1.74,1.02,20435.00,1957-02-18,1984-06-11
0282708,m,1.86,1.32,106211.00,1952-09-28,1983-11-18
7119348,m,1.75,1.00,63329.00,1945-01-05,1971-06-29
2756625,m,1.77,1.32,,1979-10-02,2000-05-26
4235938,f,1.73,1.15,41981.00,1976-07-14,1997-08-11
7623157,m,1.83,1.33,,1947-01-08,1980-05-22
4218240,f,1.61,0.93,69732.00,1976-05-11,2003-09-01
6113793,f,1.65,1.19,89068.00,1980-01-01,2011-08-21
3644474,f,1.54,1.17,49661.00,1953-11-10,1976-02-18
4529049,m,1.86,1.53,,1947-05-31,1967-05-28
6552802,f,1.64,1.05,48399.00,1978-01-05,2002-11-03
5452073,m,1.68,0.86,5670.00,1950-05-30,1977-11-08
8933240,m,1.64,1.34,60754.00,1948-11-28,1970-05-16
3073553,m,1.70,1.04,71668.00,1963-07-16,1986-07-17
5542259,f,1.57,1.29,64911.00,1955-08-26,1974-12-18
7031481,f,1.69,1.19,70572.00,1979-03-28,2003-03-02
6895029,f,1.59,1.06,124334.00,1950-04-30,1982-01-07
4020245,f,1.76,1.40,82515.00,1981-01-24,2012-11-20
7997208,m,1.72,1.33,73096.00,1974-06-04,1998-10-30
4696017,m,1.71,1.10,51524.00,1976-06-10,2000-12-16
5329601,m,1.79,1.42,93078.00,1972-05-29,1999-12-02
7737494,m,1.81,1.11,72981.00,1959-11-08,1990-05-14
2216159,f,1.60,0.84,54026.00,1978-02-20,2006-01-01
2312686,m,1.87,1.30,67635.00,1954-10-14,1978-07-19
3522165,m,1.84,1.33,42933.00,1977-12-23,1999-11-16
5506924,f,1.62,0.95,43391.00,1960-10-22,1987-12-29
4750646,m,1.83,2.18,62855.00,1979-03-08,1994-11-24
7394356,m,1.66,1.23,83577.00,1946-01-30,1974-08-22
8504998,f,1.66,0.87,81843.00,1946-05-26,1987-05-21
1330417,m,1.79,1.30,57631.00,1962-11-13,1988-10-16
5584867,m,1.73,1.13,33795.00,1958-07-01,1984-01-26
9413565,m,1.73,1.05,57446.00,1961-02-04,1986-03-06
7369905,f,1.70,1.53,52769.00,1971-01-12,1990-08-29
6285728,m,1.80,1.25,50395.00,1978-03-27,2002-03-20
5492516,m,1.87,1.45,68304.00,1979-01-29,2000-04-11
0672674,f,1.55,1.24,68491.00,1957-03-09,1980-10-30
9174011,m,1.82,1.44,36194.00,1971-03-19,1992-07-04
3444811,f,1.53,0.93,32988.00,1983-07-04,2008-07-14
2953702,f,1.75,1.17,29541.00,1962-10-16,1983-12-09
2899034,m,1.71,1.44,70627.00,1974-01-13,1991-08-06
8498826,m,1.84,0.97,50949.00,1984-05-10,2014-04-26
4120306,m,1.83,1.26,50719.00,1984-06-25,2009-09-09
8508824,m,1.71,1.76,56263.00,1948-10-06,1965-04-21
2977113,f,1.60,0.89,28616.00,1973-11-06,1998-03-22
8950430,f,1.69,1.19,50583.00,1951-06-09,1973-06-20
0066523,m,1.81,1.11,61125.00,1950-06-09,1977-08-17
6686344,f,1.62,1.07,78601.00,1961-10-09,1996-01-26
3492744,m,1.85,1.54,34716.00,1982-05-27,2004-09-03
5971876,f,1.72,1.04,62219.00,1980-09-18,2005-12-27
3438879,f,1.69,1.22,44361.00,1977-01-07,1997-04-05
1866125,f,1.72,1.27,64015.00,1954-03-17,1976-02-20
2254764,m,1.87,1.16,77457.00,1962-11-23,2001-04-22
3923432,f,1.55,0.95,39518.00,1964-08-29,1987-11-26
3406928,f,1.57,1.47,66630.00,1973-07-05,1993-07-12
1014129,m,1.77,0.97,62334.00,1982-11-10,2009-08-13
9674718,m,1.81,1.15,52454.00,1953-03-13,1977-07-09
8003985,m,1.74,1.48,119100.00,1948-03-05,1982-12-23
5528822,f,1.71,1.76,69009.00,1964-06-19,1984-06-22
2690388,f,1.65,1.00,58585.00,1950-05-20,1974-07-30
3986118,f,1.67,0.96,27130.00,1961-09-19,1993-10-07
9176889,m,1.85,1.14,71782.00,1960-05-15,1980-06-04
3753225,f,1.56,1.03,94028.00,1978-10-04,2014-07-08
8983955,f,1.61,1.12,79694.00,1969-02-28,2002-08-09
7573270,f,1.65,1.29,60006.00,1962-07-09,1983-09-20
1959019,m,1.76,1.91,32151.00,1979-10-29,2001-12-23
4256761,f,1.51,1.29,79541.00,1962-01-26,1991-01-29
4052947,m,1.69,1.11,28838.00,1968-02-02,1989-01-23
5126972,f,1.66,0.77,98136.00,1980-06-12,2022-03-02
5907192,m,1.76,0.99,82265.00,1947-09-24,1985-09-05
6341644,f,1.53,0.92,71897.00,1947-03-04,1973-01-20
9211620,m,1.72,1.39,69099.00,1978-12-30,1995-12-23
5961097,f,1.69,1.19,69553.00,1953-05-12,1977-02-14
9716125,m,1.73,1.31,78887.00,1953-08-19,1980-04-30
3183746,f,1.65,1.28,67469.00,1964-11-09,1986-02-09
7285706,f,1.68,1.54,44961.00,1950-06-21,1968-11-24
4781847,f,1.55,0.89,66304.00,1984-10-30,2010-10-30
6036649,f,1.64,1.33,47683.00,1978-01-03,1999-07-05
7664795,m,1.82,1.23,43761.00,1945-09-12,1969-08-23
5603659,f,1.70,1.23,30981.00,1958-10-25,1978-01-25
2867551,f,1.56,0.82,47563.00,1969-10-05,2002-10-20
3096283,,1.78,1.66,69115.00,1982-09-18,2004-06-16
7714452,m,1.77,1.11,71129.00,1966-10-18,1991-10-15
9886766,f,1.60,1.32,63266.00,1947-06-11,1975-12-05
6198920,m,1.82,1.24,73154.00,1948-01-18,1966-10-18
7151739,m,1.86,1.51,59761.00,1983-08-23,2004-09-06
1902328,m,1.78,1.00,70384.00,1972-08-23,1996-09-18
0332018,f,1.76,1.18,85830.00,1977-08-06,2010-11-30
1165248,m,1.85,1.30,64118.00,1957-11-03,1980-09-05
7205913,f,1.61,1.25,81458.00,1950-02-03,1981-09-12
8492660,f,1.67,1.11,82051.00,1946-07-26,1980-06-30
6129512,m,1.81,1.15,39334.00,1952-01-18,1972-10-01
0187079,m,1.78,1.65,64919.00,1978-11-02,2005-01-16
4130739,f,1.70,1.44,60141.00,1962-04-27,1982-10-05
8841969,f,1.74,1.12,46951.00,1983-05-11,2007-07-04
0150535,f,1.66,1.32,41915.00,1977-06-20,2000-03-22
5201899,f,1.67,1.34,76198.00,1968-07-16,2002-11-11
5533987,f,1.58,1.30,56573.00,1973-02-13,1997-03-01
4768822,f,1.66,1.58,54914.00,1965-08-07,1983-08-12
6748261,m,1.96,1.40,82001.00,1984-07-28,2016-11-20
1908720,f,1.62,1.07,48461.00,1961-06-16,1982-03-25
3743923,f,1.75,1.29,36850.00,1954-07-12,1976-08-05
1575452,m,1.73,0.96,83260.00,1947-05-26,1981-09-13
8390801,f,1.76,1.38,51058.00,1982-07-01,2001-05-04
7131644,m,1.78,1.69,90798.00,1975-05-03,2002-04-23
4943214,m,1.80,1.17,54410.00,1967-05-05,1992-11-02
7793377,m,1.73,1.32,91879.00,1969-09-19,1996-10-08
8266776,m,1.98,1.57,46998.00,1949-11-14,1972-08-25
3092747,f,1.64,1.25,80766.00,1961-02-26,1994-06-24
0848095,f,1.57,1.20,59381.00,1969-08-13,1988-08-28
6170101,f,1.54,1.23,31639.00,1970-08-09,1989-04-29
7632179,m,1.80,1.40,69627.00,1957-01-27,1982-04-17
3011343,f,1.71,1.41,33782.00,1967-09-12,1988-09-27
6521726,m,1.85,1.16,3534.00,1972-10-01,2001-10-14
8433289,f,1.76,1.60,85731.00,1979-03-11,2007-12-31
9895762,m,1.83,1.55,52508.00,1950-06-27,1968-03-17
0812008,m,1.85,1.50,76202.00,1963-07-15,1991-09-20
2425926,f,1.70,1.15,62358.00,1978-07-08,1997-10-09
9099716,f,1.67,1.25,48340.00,1958-07-22,1973-08-12
5944896,m,1.84,1.81,80966.00,1952-12-06,1986-02-24
6758373,m,1.70,1.23,83749.00,1979-11-28,2014-01-16
2399702,m,1.82,1.56,41603.00,1947-05-31,1965-09-09
1611953,m,1.89,0.79,75275.00,1954-09-23,1993-10-04
9769132,m,1.78,1.44,19360.00,1951-02-02,1969-08-23
5109903,f,1.73,1.31,72269.00,1978-12-27,1999-10-20
8631207,f,1.47,0.99,105949.00,1965-04-25,2002-01-30
7616033,f,1.74,0.97,54277.00,1961-01-12,1988-05-14
7495147,f,1.56,1.17,78417.00,1959-01-11,1987-10-24
2760682,f,1.65,1.68,73006.00,1963-07-04,1981-06-26
4951142,f,1.80,1.50,53316.00,1975-02-23,1993-03-25
6892916,f,1.56,0.83,34918.00,1980-09-06,2007-11-07
6244150,f,1.59,1.38,89959.00,1950-04-09,1979-11-05
0603345,f,1.62,0.99,34541.00,1963-04-09,1986-10-15
4090025,f,1.62,1.02,89258.00,1956-06-03,1987-05-17
6460905,f,1.61,1.15,77341.00,1983-06-10,2015-01-27
7988536,m,1.78,1.25,44681.00,1980-04-05,2003-03-14
3196932,m,1.90,1.33,62549.00,1971-08-11,1999-03-24
8730004,m,1.78,1.45,57716.00,1974-11-21,1995-03-11
2242314,m,1.81,1.02,58100.00,1959-07-02,1988-01-30
0702363,f,1.78,1.67,52284.00,1953-12-25,1974-11-28
7214760,m,1.78,1.37,72440.00,1968-04-17,1990-09-11
0572958,f,1.68,1.27,78220.00,1966-06-23,1997-05-11
9810537,m,1.84,1.36,80172.00,1977-03-15,2007-12-08
4290003,f,1.71,1.41,45865.00,1962-09-17,1980-11-18
8735451,m,1.80,1.41,53000.00,1955-09-04,1976-04-14
0787214,f,1.56,0.91,55453.00,1969-10-12,1994-11-03
3115773,f,1.61,0.83,60448.00,1982-02-04,2014-03-26
4134725,m,1.83,1.16,79886.00,1963-05-04,1998-02-11
9992565,f,1.60,1.44,42678.00,1961-05-30,1981-01-03
0023107,m,1.90,1.12,70111.00,1980-08-05,2010-01-15
6279354,f,1.50,1.30,78004.00,1957-01-30,1984-11-12
0864164,f,1.62,1.48,59920.00,1966-07-19,1985-12-03
6400183,m,1.85,1.30,84375.00,1960-12-12,1993-04-25
6261652,m,1.82,1.50,94270.00,1980-04-12,2007-11-03
0708367,f,1.62,1.03,84584.00,1954-05-27,1988-04-22
2767596,m,1.87,1.83,66355.00,1975-01-26,1997-02-05
4651192,f,1.63,1.25,96398.00,1975-07-11,2007-03-20
8927707,m,1.70,1.35,13157.00,1949-04-14,1972-02-25
3697640,f,1.83,1.70,43903.00,1976-01-12,1995-02-03
1236652,m,1.74,1.71,68786.00,1955-06-18,1977-01-10
6595285,f,1.55,0.88,46933.00,1982-12-11,2007-01-24
3825532,f,1.69,0.71,62429.00,1960-09-29,1996-03-22
4939266,m,1.72,1.19,67206.00,1945-11-01,1967-12-05
3317152,m,1.75,1.49,84221.00,1974-08-07,2006-07-29
2468407,m,1.76,0.91,88739.00,1951-09-23,1990-10-14
2281704,f,1.66,0.72,51908.00,1968-11-09,1998-11-02
0458694,m,1.77,1.56,84240.00,1978-05-23,2009-07-21
5122767,m,1.75,0.91,76129.00,1961-11-27,2006-08-26
8222363,f,1.83,1.50,53723.00,1961-04-03,1982-09-17
5753192,f,1.77,1.39,57780.00,1960-04-10,1979-10-25
1342130,f,1.64,0.96,62668.00,1966-09-01,1991-09-08
0560595,m,1.80,1.45,34359.00,1984-08-06,2004-01-28
8858449,m,1.80,1.63,25355.00,1984-06-07,2007-03-02
3795619,f,1.61,1.08,74482.00,1976-09-18,2000-12-15
9742518,f,1.78,0.72,67782.00,1979-07-29,2011-09-25
8919594,f,1.56,1.02,75270.00,1965-02-04,1999-09-28
8334126,m,1.90,1.40,73570.00,1973-06-15,1992-03-27
6194665,m,1.85,1.23,46495.00,1976-09-29,2001-02-14
9628303,m,1.87,1.05,67380.00,1961-09-03,1988-09-20
1912038,m,1.81,1.07,71223.00,1966-04-27,1992-02-03
0738896,m,1.63,0.70,71519.00,1965-04-26,1996-07-29
6458661,f,1.56,1.12,63674.00,1965-03-03,1989-05-14
2019415,m,1.76,1.11,28326.00,1975-01-11,1999-08-02
3901946,m,1.86,1.41,55616.00,1981-04-18,2009-08-08
5986018,m,1.79,1.39,87170.00,1977-06-01,2006-08-14
7891605,m,1.87,1.43,63213.00,1945-04-06,1968-07-31
2743183,f,1.59,1.12,27421.00,1947-11-05,1969-01-07
9724097,m,1.79,1.16,91311.00,1972-02-01,2007-12-04
2268729,,1.82,1.29,67373.00,1955-08-04,1980-01-16
0265927,m,1.81,1.32,39719.00,1975-11-29,1994-12-27
5289444,f,1.63,1.67,70671.00,1983-04-29,2001-12-26
8630581,f,1.72,1.29,67819.00,1958-06-10,1979-09-08
5077357,m,1.69,1.35,48423.00,1957-03-12,1976-04-21
9653894,m,1.87,1.33,79168.00,1966-03-27,1998-03-23
7650086,f,1.63,1.03,51982.00,1957-09-23,1983-01-02
6516282,f,1.63,1.01,83884.00,1975-08-10,2011-10-05
5745892,f,1.69,1.39,20765.00,1957-04-20,1972-09-17
8290566,f,1.58,1.09,96067.00,1984-04-09,2020-11-21
7359201,f,1.72,1.16,73453.00,1975-09-16,1996-10-02
0967810,f,1.53,0.93,63149.00,1946-11-17,1967-09-21
8521970,m,1.88,0.97,59717.00,1947-11-07,1976-03-20
4518390,m,1.92,1.18,40812.00,1974-07-15,2005-04-08
2925189,m,1.88,1.14,71021.00,1980-07-10,2010-10-04
8836014,m,1.76,0.91,80807.00,1963-11-18,1998-06-29
9849934,m,1.92,1.24,67308.00,1949-02-09,1975-08-12
8810216,f,1.83,1.34,46543.00,1945-10-27,1967-10-20
1531988,m,1.74,1.40,61993.00,1945-10-31,1969-01-14
1689788,m,1.87,1.23,65926.00,1981-08-31,2008-01-05
6310243,m,1.75,1.16,9068.00,1965-12-09,1988-05-11
7549210,m,1.82,0.99,50463.00,1956-08-14,1980-05-30
3741146,f,1.49,0.76,63860.00,1980-07-10,2011-11-08
0127621,m,1.67,1.11,90064.00,1963-08-20,2002-09-30
4218864,f,1.79,1.15,47178.00,1949-07-10,1969-09-17
1108867,m,1.81,1.32,77777.00,1958-09-01,1989-07-23
7515818,f,1.64,1.15,88250.00,1950-09-11,1984-02-13
4366444,m,1.74,1.18,55681.00,1962-10-18,1989-04-08
5957115,m,1.76,1.17,36508.00,1961-06-12,1982-10-25
7546905,f,1.57,0.70,84076.00,1952-08-12,1996-09-08
0334425,f,1.66,1.48,40134.00,1966-10-07,1986-01-14
8071509,f,1.63,0.95,44864.00,1959-08-07,1989-11-06
3657080,m,1.76,1.18,80450.00,1981-04-23,2015-10-12
9094813,m,1.82,1.42,81280.00,1977-07-06,2012-04-04
2528721,f,1.69,1.37,80417.00,1952-11-06,1987-02-06
7242892,f,1.57,1.02,77313.00,1962-10-23,1998-07-11
0142960,f,1.63,0.99,58000.00,1972-01-11,1995-11-03
9970466,m,1.71,1.19,31355.00,1954-09-02,1975-01-07
8214327,f,1.60,1.03,70718.00,1966-10-07,1994-12-12
3826770,m,1.69,1.45,64063.00,1946-09-19,1962-06-24
8068726,f,1.73,1.02,81760.00,1952-05-11,1986-01-23
9115802,f,1.65,0.51,54483.00,1959-06-18,1999-09-26
6515806,f,1.59,1.02,91501.00,1977-04-21,2012-11-17
9204436,f,1.70,1.32,65815.00,1960-02-14,1981-10-01
3042485,f,1.55,1.45,75301.00,1964-07-14,1994-10-14
7255553,f,1.72,1.31,67989.00,1959-11-06,1977-11-03
9334424,m,1.75,0.97,60487.00,1947-07-18,1979-06-15
2072635,m,1.80,1.68,84149.00,1983-06-17,2012-08-25
9463516,m,1.68,0.98,79287.00,1984-06-05,2021-06-30
0784600,m,1.77,1.27,45374.00,1978-09-29,2002-07-02
6329592,f,1.73,1.07,59002.00,1982-04-23,2006-06-25
1168646,m,1.85,1.10,80410.00,1984-03-19,2019-10-04
5323054,f,1.56,1.28,43904.00,1949-01-09,1971-05-21
7233921,m,1.80,1.30,94034.00,1965-10-08,2000-09-16
2512413,F,1.60,1.16,81079.00,1966-05-12,1994-06-14
6439333,m,1.81,1.05,75866.00,1956-11-27,1990-05-31
4481085,f,1.63,0.84,65123.00,1961-12-08,1985-10-21
2111853,f,1.55,1.07,77377.00,1977-02-06,2013-07-12
3473006,f,1.67,1.27,68255.00,1949-11-29,1970-09-04
2392886,m,1.75,1.31,42254.00,1981-06-21,2000-11-28
3951400,m,1.82,1.40,89641.00,1948-06-11,1981-06-27
7587434,m,1.68,0.94,53351.00,1951-09-19,1977-11-29
2859182,f,1.61,1.11,87172.00,1970-08-08,2003-08-03
9417488,m,1.75,1.16,76075.00,1971-11-25,2005-11-09
8748203,f,1.56,0.86,69588.00,1945-04-26,1973-12-29
0094537,m,1.76,1.48,98632.00,1954-06-07,1990-04-28
9044733,f,1.63,0.93,49407.00,1945-04-01,1966-05-13
